 Sherif Salama, 1
 Nauheed Cyrusi, 1
 Karamo Brown, 2
 John Mark Loudermilk, 1
 Brian Hallisay, 1
Joseba Usabiaga, 1
 Meyer DeLeeuw, 1
 Lena Dunham, 1
Justin Fletcher, 1
 Jade Chou, 1
 Martin von Hildebrand, 1
 Kate Bristol, 1
 Barbara Hershey, 1
 Deborah Mailman, 1
 Vance Larena, 1
 Pat Healy, 1
 Paris Intarakomalyasut, 1
 Nat Wolff, 1
 Menna Arafa, 1
 Vince Rillon, 1
 Kevin Costner, 1
 Mario Adorf, 1
 Arjun Das, 2
 Gulshan Grover, 1
 Stephanie Courtney, 1
 Juan Pablo Medina, 1
 Alexis Sánchez, 1
 Candice Modiselle, 1
 Katie Findlay, 1
 Brandon P. Bell, 1
 Jonathan Scarfe, 1
 Hayden Connett, 1
Emile Hirsch, 1
 Zoë Kravitz, 1
 Sofian Khammes, 1
 Cathy Moriarty, 1
 Chioma Omeruah, 1
 Da Brat, 1
 Terry Crews, 1
 Caroline Quentin, 1
 Paulina García, 1
 Archie Renaux, 1
 Brett Zimmerman, 1
 Tomohiro Kamiyama, 1
 Mavis Fan, 1
Ashley Bornancin, 1
 Vikrant Massey, 2
Louis Koo, 1
 Anthony Bourdain, 1
Austria, 1
 Daniella Rahme, 3
 Michael J. Nelson, 1
 Chris D'Elia, 1
 Sophie Marceau, 1
 Mawuli Gavor, 1
 Daniella Monet, 1
 Bob Odenkirk, 1
 Ming-Na Wen, 1
Sanjay Mishra, 1
 Jessica Hinds-Mingo, 1
 Eko Fresh, 1
Italy, 10
 Glen Campbell, 1
 Jake Lacy, 2
Maisie Benson, 1
 Nozomi Sasaki, 1
 Hsieh Ying-xuan, 1
 Sara Lazzaro, 1
 Ayesha Takia, 1
 Noah Centineo, 5
 Renata Toscano, 1
 Colleen Smith, 1
 Kelly Kruger, 1
 Kenneth Okolie, 1
 Jasleen Singh, 2
 Jessica Gee-George, 1
 Laurent Lucas, 1
 Abigail Breslin, 2
John Cleese, 2
 Jason Dolley, 1
 Dylan McDermott, 1
 Nicole Kidman, 6
Roy Chiu, 1
 Alex Ekubo, 1
 Anya Chalotra, 3
 Jacki Weaver, 2
 Mahsun Kırmızıgül, 1
 Lotfy Labib, 1
 Harry Van Gorkum, 1
 Cristina Cappelli, 1
 Aldo Tansani, 1
 Ben Rosenfield, 1
Alejandro Peña Arenzana, 1
 Ja'Siah Young, 1
 Fabiana Medina, 1
 Song Kang, 1
 Casey Kasem, 1
 Fatima Al Safi, 1
 Rachael Taylor, 1
Carlos Ballarta, 2
 Jude Law, 2
 Harrison Houde, 1
 Rob Van Dam, 1
 Renan Tenca, 1
 Berta Vázquez, 1
 Timothy Hutton, 1
 Yuina Kuroshima, 1
 Rajesh Tailang, 1
 Óscar Jaenada, 1
 Trace Adkins, 2
Stephon Marbury, 1
 Archit Deodhar, 1
 Jiang Guangtao, 1
 Rie Kugimiya, 2
 Nicholas Hoult, 3
 Luis Gatica, 1
 Flame Monroe, 1
 Kiana Madeira, 1
 Patrick Wilson, 2
Edward James Olmos, 1
 Jude Chukwuka, 1
 Mohamed Alkendi, 1
 Michael Goguen, 1
 Bella Dayne, 1
Nicolas Hope, 1
 Sagarika Ghatge, 1
 Kavin Dave, 1
 Sylvester Stallone, 1
 Roger Narayanan, 1
 Jon Heder, 2
Sofía Niño de Rivera, 2
 Khaled Abol Naga, 1
 Shikoo, 1
 Mai Selim, 1
 Billy Porter, 1
 Stephanie Lemelin, 1
 Boyd Holbrook, 1
 Tamara Kiper, 1
 Timon Kyle Durrett, 2
 Sosie Bacon, 1
Vince Marcello, 1
 Ève Landry, 1
 Shai Avivi, 1
 Valerio Mastandrea, 1
 Mala Emde, 1
Kate Higgins, 3
 this documentary follows the plight of 18 Beluga whales kept in captivity for years., 1
 Susan Wokoma, 1
 Sushant Singh, 1
 Nas, 1
 Yin Zheng, 1
 Tony Todd, 2
 Álex González, 1
 Priyanka Jawalkar, 1
 Burt Reynolds, 2
 Anirudh Tanwar, 1
 Yang Jeong-hwa, 2
Joey King, 1
 Matt Stone, 2
 Jung Ga-ram, 1
 Ma Zhengyang, 1
 Nacho Sánchez, 1
 Isaach De Bankolé, 1
 Tabu, 1
 Ben Small, 1
 Sebastián Osorio, 1
 Bimbo Manuel, 2
 Bo-ra Nam, 1
 Kim Hawthorne, 1
 Lucie Lucas, 1
 Cho Jung-seok, 2
 Vince Vaughn, 1
 Genneya Walton, 1
 Osamu Mukai, 1
Japan, 10
 Anjelah Johnson-Reyes, 1
 Charlie Barnett, 1
Mirai Shida, 1
 Randhir Kapoor, 1
 Simeon Henderson, 1
 Emily Ratajkowski, 2
 Kevin Guthrie, 1
 Sue Ramirez, 2
 Gideon Okeke, 2
Israel, 3
Tatsuhisa Suzuki, 1
 Sue Perkins, 2
 Bob Saget, 1
 Goran Visnjic, 1
 Judy Greer, 3
 Tobias Truvillion, 1
 Ahn Hyo-seop, 1
 Kay Smith, 1
Bogdan Iancu, 1
 Jason Marnocha, 3
 James Wong, 1
Graham Chapman, 2
 Bea Hayden Kuo, 1
 Eden Sher, 2
Khaled El Sawy, 1
 Melanie Lynskey, 1
 Nana Patekar, 3
 Horacio García Rojas, 1
 Trevor Devall, 1
 Aaron Taylor-Johnson, 2
 Dwight Yoakam, 1
 Broda Shaggi, 1
 Manav Kaul, 2
 Anushka Sharma, 1
 Ann Hsu, 1
 Ryo Kato, 1
 David Menkin, 1
 Jamila Awad, 1
 Mao Daichi, 1
 Tomoaki Maeno, 1
 Merlvin Mukhim, 1
 Moritz Bleibtreu, 2
 Shin Mina, 1
Israel Adrián Caetano, 1
 Patton Oswalt, 2
 Jim Parrack, 1
 Danny DeVito, 1
 Hana Sugisaki, 1
 Dan Kuenster, 1
 Jovial da Lopez, 1
 Ronjini Chakroborty, 1
 Diane Lane, 3
 Jessica Clark, 1
 Lloyd Owen, 1
 Mike Hill, 1
 Iván Marín, 1
 Aniu, 1
 Mali Harries, 1
Jamie Foxx, 1
Ben Affleck, 1
 Yash Shashank Dholye, 1
 Julie Lemieux, 2
 Paopetch Charoensook, 1
 Niveditha, 1
 Barry Keoghan, 1
 Shunya Shiraishi, 1
 Pimpakan Bangchawong, 1
 Jennifer Aniston, 3
 Fiona Hardingham, 1
 Buddy Vedder, 1
 Farhan Akhtar, 1
 Mike Vogel, 2
Brenton Thwaites, 1
 Kim Da-mi, 1
 Vanessa Marshall, 1
 Mandra Naih, 1
 Busta Rhymes, 1
 Makenzie Moss, 1
 Edward Norton, 4
Franco Masini, 1
 Scott Speedman, 3
 Mrunmayee Deshpande, 3
 Nisa Sofiya Aksongur, 1
 Jennifer Morrison, 1
 John Lennon, 1
 Makoto Hanafusa, 1
 Sultan Alkhail, 1
 Hae-seong Kwon, 1
 Parker Sevak, 1
 Carlos Librado Nene, 1
 Jennifer Stone, 1
 Deborah Ann Woll, 1
 Wang Naixun, 1
 Breanna Yde, 4
 Kerry Bishé, 1
 Gabriel Santana, 1
 Katie Holmes, 1
 Junior Roberts, 1
 Kubilay Aka, 1
 Sean Connery, 1
 Katsuyuki Konishi, 2
 Sharifah Aryana, 1
 Alan Arkin, 1
 Shraddha Srinath, 3
 Mamta Kulkarni, 1
 Jaime King, 2
 Chantal Lauby, 1
 Iggy Pop, 1
 Chris Pine, 1
 Jessica Lucas, 1
 Guillermo del Toro, 1
 Lucas Lynggaard Tønnesen, 1
Natalia Valdebenito, 1
 Suchita Trivedi, 1
 Mariana Nunes, 1
 Vojislav Brajovic, 1
 Urmila Matondkar, 3
 Shu Qi, 1
Kate Murphy, 1
 Deng Lun, 2
 Jimmy Shergill, 2
 Lin Laishram, 1
 Rikiya Koyama, 1
 Chuxiao Qu, 1
 Mohamed Mamdouh, 2
 Sijoy Varghese, 1
 Govind Namdeo, 1
 Mert Turak, 2
 Aftab Shivdasani, 1
 Alli Neumann, 1
 Manu Rishi Chadha, 1
 Francisco Ruiz Velasco, 1
Ahmed Rizk, 1
 Colin Firth, 1
 Fortunato Cerlino, 1
 Holly Hunter, 2
 Vicky Kaushal, 2
 Tom Hiddleston, 1
 Morwenna Banks, 1
 Lara Rain, 1
 Paul Riley, 1
 Anthony Edwards, 1
 Ricky Whittle, 1
 Chris Violette, 1
 Miranda Richardson, 1
 Claire Holt, 1
 Muriel Hofmann, 1
 Akah Nnani, 1
 Sheila Dara, 1
Jay Baruchel, 1
 Sydney Mikayla, 1
Tony Jaa, 1
 Hrishikesh Joshi, 1
 Abraham Attah, 1
 Dorian Popa, 1
 Jimmi Simpson, 1
 Chelsea Houska, 1
 Nathan Lane, 1
 Suki Waterhouse, 1
 Dan Payne, 1
 Garance Marillier, 2
Paulo Americano, 1
 Maria Merlino, 1
Tom McGrath, 1
 Heino Ferch, 1
 Rakeen Sa'ad, 1
Song Kang, 1
 Vera Farmiga, 3
 Nat Faxon, 1
 Keanu Reeves, 1
 Viraf Patel, 1
 Rob Heaps, 1
 Amy Huberman, 1
Tainá Müller, 1
 Alec Baldwin, 3
 Neena Gupta, 2
 Kiran Raj, 1
 Alice Dwyer, 1
 Elena Solovieva, 1
 Jennifer Beals, 1
 Nappon Gomarachun, 1
 Michelle Monaghan, 1
 Demetri Martin, 1
 Jeremy Northam, 1
Riki Lindhome, 1
 Kentaro Ito, 1
 Aaron Eckhart, 4
 Jamal Alradhan, 1
 America Ferrera, 1
 Viineet Kumar, 1
 Srilekha Rajendran, 1
 Kalpana, 1
Gloria Allred, 1
Martín Karpan, 1
 Timothy Omundson, 1
 Jeff Gill, 1
 Magda El-Khatib, 1
 Scott Glaves, 1
 Kim Coates, 1
 Diane Aractingi, 1
 Richa Chadha, 1
 Karen Strassman, 1
Donald Glover, 1
 Bob Hoskins, 1
 David Alan Grier, 1
 Tuva Novotny, 1
 Billy Kametz, 1
 Riaad Moosa, 1
 Funke Akindele, 3
 Jang Seung-jo, 1
 Hovik Keuchkerian, 1
 Liana Liberato, 2
 Gaurav Chakrabarty, 1
 Lee Min-ho, 1
 Mayté Cordeiro, 1
Quincy Jones, 1
 Richard van Weyden, 1
 Cengiz Bozkurt, 1
 Rhea Perlman, 1
 Ijeoma Grace Agu, 1
 Uma Thurman, 1
 Annu Kapoor, 2
 Christian Sugiono, 1
 Amiel Cayo, 1
 Shinnosuke Mitsushima, 4
 Fatima Al-Banawi, 1
 Yim Chau-wah, 1
 Nancy Dupláa, 1
Lorena Ramírez, 1
 Don Lake, 1
 Pepón Nieto, 1
 Ajay Devgn, 3
 Irina Ivkina, 1
 Nse Ikpe-Etim, 2
 Travis McCoy, 1
John Roohinian, 1
 Monica Dolan, 1
 Milo Gibson, 1
 Benjamin Walker, 1
 Jake Cuenca, 1
 Nancy Kim, 1
 Thai Nguyen, 1
 Alessandra Negrini, 1
Hussain Al Hosani, 1
 Tichina Arnold, 1
 Stefanie Scott, 1
 Joanna Scanlan, 1
 Mike Tyson, 1
 Yves Flores, 1
 Natalie Pérez, 1
 Vidhu, 4
 Lee Hyun-joo, 1
 Liam Hemsworth, 1
Diane Keaton, 1
El Negro Álvarez, 1
 Zhang He, 1
 Mehmet Günsür, 1
 Raquel Christiana, 1
 Abir Chatterjee, 1
 Julie Harris, 1
 Martina Gusmán, 1
 Hiiro Ishibashi, 1
 Paul Kenny, 1
 Vanessa Marano, 1
 Dragoș Bucur, 1
Tommaso Buscetta, 1
 Sean CW Johnson, 1
 Asin, 1
 Osas Ighodaro, 1
 Omar Rudberg, 1
 Om Puri, 2
 Frederikke Dahl Hansen, 1
Alejandro Sanz, 1
 Gkay, 1
Zhao Yiqin, 1
 Sophie Skelton, 1
 Neil Nitin Mukesh, 1
 Terry Gilliam, 1
 Amr Abdel Guelil, 1
 Evelin Dobos, 1
 Owen Colgan, 1
 Morgan Pehme, 1
 Armand Assante, 1
 Kalki Koechlin, 4
Takanori Iwata, 2
 Serena Fang, 1
 Riham Hagag, 1
 Cobie Smulders, 2
 Toya Turner, 1
 Josh Wiggins, 1
Lin-Manuel Miranda, 1
 Danny Glover, 1
Thierry Henry, 1
 Kim Delaney, 1
 Ralph Ineson, 1
 Deirdre O'Connell, 1
 Alejandro Suárez, 1
 Asmaa Lazrak, 1
 Varalakshmi Sarathkumar, 2
 Johnny Knoxville, 1
 Şafak Pekdemir, 1
 Christian Roberto, 1
 Bruce Willis, 7
 Lam Yiu-sing, 1
 Joe Dempsie, 1
 Aaryansh Malviya, 1
 Phiravich Attachitsataporn, 1
 Jane Bullock, 1
 Marc Menchaca, 1
 Dele Odule, 1
 Lee Hong-chi, 1
 Keira Hewatch, 1
 Jeri Ryan, 1
 Blake Michael, 1
 Charlotte De Bruyne, 1
 Rosamund Pike, 3
Ram Dass, 1
 Sajal Ali, 1
 Leonardo Sbaraglia, 2
 Gilberto Barraza, 1
 Souad Massi, 1
 Kevin James, 2
Cem Yılmaz, 1
 Michelle Pfeiffer, 3
 Amanda Ebeye, 1
 Jack Tan, 2
 Mara Bestelli, 1
 Victor French, 1
 Kajol, 3
 Park Byung-eun, 1
 Will Poulter, 1
 Carl Lumbly, 1
 Shiki Aoki, 1
 Rebecca Chaiklin, 1
 Anna Faris, 2
 Emmanuel Esparza, 1
 Elias Koteas, 1
 Ewa Krzyżewska, 1
 Regina King, 1
 Nikki Hsin-Ying Hsieh, 1
 Russell Brand, 2
 Nam-gil Kim, 1
 Kathleen Lloyd, 1
 Hirotaka Suzuoki, 1
 Aditya Seal, 1
Joshua J. Ballard, 1
 Trieste Kelly Dunn, 1
 Yusuke Kobayashi, 1
 Matthew Daddario, 1
 Kari Byron, 1
 Mahira Khan, 3
 Erin Allin O'Reilly, 1
 Alexander Vlahos, 1
 Karl Markovics, 1
 Victorio D'Alessandro, 1
 Liss Pereira, 1
Graham Phillips, 1
 Angel Locsin, 1
 Kym Whitley, 1
Tia Mowry-Hardrict, 1
 Fabián Ríos, 2
 Nagma, 1
 Peter Ho, 3
 Evan Smolin, 1
 Robert Capron, 1
 Julieth Restrepo, 1
 Nick Frost, 1
 Chipo Chung, 1
 Sasho, 1
 Marc Jarousseau, 1
 Juan Pablo Campa, 1
Jason Flemyng, 1
 Yael Stone, 1
 Andrea Libman, 3
 Şafak Sezer, 1
 Girish Kulkarni, 2
 Conrad Vernon, 1
 Kıvanç Tatlıtuğ, 1
 Tuvana Türkay, 2
Irfan Khan, 1
 Don McKellar, 1
 William Shatner, 1
 Jamal Ibrahim, 1
 Kim Ah-joong, 1
 Martin McCann, 1
 Linda Hamilton, 1
 Carsten Bjørnlund, 1
 Tay Ping Hui, 3
 Christine Ko, 1
 Sushant Singh Rajput, 1
 Kürşat Alnıaçık, 1
 James Oliver Wheatley, 1
 Mark Little, 2
 D.L. Hughley, 2
Belén Soto, 1
 Reno Wilson, 1
Nat Faxon, 1
 Teri Reeves, 2
 Neetu Singh, 1
Mike Secher, 1
 Marston Sawyers, 1
 Nia Roam, 1
 Jonathan Rhys Meyers, 2
 Chiara Zanni, 1
 Basak Köklükaya, 1
 Maher Bsaibes, 1
 Hugh Stewart, 1
 Leslie Easterbrook, 1
 Bhumi Pednekar, 1
 Kevin Duhaney, 1
 Teddy Chen, 1
 Conleth Hill, 1
 Ana Julia Yeyé, 1
 Beom-su Lee, 2
 Alia Bhatt, 3
Slavoj Zizek, 1
 Fabianne Therese, 1
 Haley Ramm, 1
 Franka Potente, 1
 Obba Babatundé, 1
Daniel Levy, 1
 Alyvia Alyn Lind, 1
 Ivan Massagué, 1
 Yingsak Chonglertjetsadawong, 2
 AJ Michalka, 1
 Shahad Alahmari, 1
Michael Brons, 1
 Rita Pokk, 1
 Helena Evangeliou, 1
 Konkona Sen Sharma, 5
 Flavio Medina, 1
 M・A・O, 2
 Antoinette Turk, 1
 Richard Spencer, 1
 Nobuyuki Suzuki, 1
 Teresa Palmer, 1
 Yao Yuan Hao, 1
 Erica Hubbard, 1
 Mawin Taweephol, 1
 Arci Muñoz, 1
 Horeya Farghaly, 1
 Ben Spence, 1
 Aaron Moten, 1
 Michelle Rodriguez, 1
 Danny Kaye, 1
 Kajal Aggarwal, 1
 Heather Graham, 2
 Adrian Holmes, 1
 Chad Michael Murray, 3
 Anuskha Sharma, 1
 Alberto Di Stasio, 1
 Ayesha Singh, 1
 Karyn Parsons, 1
 Samuel L. Jackson, 5
 Kristen Stewart, 3
 Darcy Rose Byrnes, 1
 Jason Sudeikis, 1
 Bronson Webb, 1
 Joe Manganiello, 1
 Payal Rajput, 1
 Parker Mack, 1
 Nelly Karim, 1
John Travolta, 1
 Edward Holcroft, 1
Carlos Alazraqui, 1
Diego Capusotto, 1
 Surbhi Jyoti, 1
 David Bradley, 1
Joey Bada$$, 1
 Sydney Scotia, 1
 Zoe Saldana, 2
 Darby Camp, 2
 Rain Shuaiyu, 1
 Cecilia Dopazo, 1
 Seo Hyun-jin, 1
 Tammy Chen, 2
 Amelia Haberman, 1
 Kylie Jefferson, 1
 Winona Ryder, 1
 Jay Mohr, 1
 Ryan Phillippe, 1
 Son Ye-jin, 1
 Spruha Joshi, 1
 Tien Hsiang Lung, 1
 RK Bagatsing, 1
South Korea, 6
 Faye Dunaway, 2
 Luke Brooks, 1
 Jesse Richman, 2
 Tatum Marilyn Hall, 1
 Nina Hoss, 1
Fernando Sanjiao, 1
 Karra Elejalde, 2
 Rupert Grint, 1
 Irmak Örnek, 1
 Sammo Kam-Bo Hung, 2
 Anna Raadsveld, 1
 Felix Sandman, 1
 Elozonam Ogbolu, 1
 Daniel Gillies, 1
 Ved Rao, 1
 Sally Martin, 1
 Amrish Puri, 2
 Reshma Rajan, 1
 Miguel Ángel Silvestre, 2
 Suzanne Snyder, 1
 Jordan Fisher, 1
 Anoop Menon, 1
 Junji Majima, 1
 Veerendra Saxena, 1
 Jonathan Lipnicki, 1
 Claudia Placer, 1
 Winai Kraibutr, 1
 Elle LaMont, 1
 Chiwetel Ejiofor, 2
 Saori Hayami, 2
 Juan Manuel Bernal, 1
 Jojo Goh, 1
Bo Burnham, 2
 TVV Ramanujam, 1
Andrés Pazos, 1
 Riva Arora, 1
 Jaime Pressly, 1
Oscar Martínez, 3
 Robert Powell, 1
 Yuvika Chaudhry, 2
 Anna Camp, 2
 Komegumi Koiwasaki, 1
 Trupti Toradmal, 1
 Lyubov Aksyonova, 1
 Yetunde Oduwole, 1
 Brune Renault, 1
 Kate McCafferty, 1
 Montana Manning, 1
Vietnam, 1
Paulina García, 1
 John C. Reilly, 3
 Raveena Tandon, 1
 Howie Mandel, 1
 Feng Ku, 1
 Ilse Salas, 1
 Oliver Masucci, 1
 Brendan Gleeson, 4
Jack Black, 2
 Javier Gutiérrez, 2
 Linda Kozlowski, 1
 Nicole Saba, 1
 Mia McKenna-Bruce, 1
 Elisabeth Moss, 3
 Zafer Abdeen, 1
 Juan Valdivia, 1
 Regina Taylor, 1
 Malavikka, 1
Kip Andersen, 1
 Christopher Russell, 1
Charles Dance, 1
 Wanda Sykes, 2
 Korapat Kirdpan, 1
 Johnny Lu, 1
 Dr. Dre, 1
 Vanessa Bayer, 1
 Anupam Kher, 3
 Scaachi Koul, 1
 Atsadaporn Siriwattanakul, 1
 Bria Vinaite, 1
 Hana Mae Lee, 1
 Amparo Grisales, 1
 Dong-ho Kang, 1
 Judy Marte, 1
 Mahreen Kaleka, 1
 Ben Diskin, 1
 Bruno Ganz, 2
 Hui Siu-Hung, 1
 Sigourney Weaver, 2
 Mary McDonnell, 2
 Nandita Das, 1
 Émilie Bierre, 1
 Adair Curtis, 1
 Coy Stewart, 1
 Michael Smith, 1
 Jack O'Connell, 1
 Lee Eddy, 1
 Melora Walters, 1
 Kirsten Dunst, 2
 Joel McHale, 1
 Marilou Aussilloux, 1
 Kanta Sato, 1
 Jon Abrahams, 1
 Kristin Scott Thomas, 2
 Ryo Narita, 1
 Maudy Koesnaedi, 1
 Noah Emmerich, 1
 Bérénice Marlohe, 2
 Éric Judor, 1
 Iwan Rheon, 1
Zeenat Aman, 1
 Sihle Xaba, 1
 Parker Sawyers, 1
 Jide Kosoko, 1
 Ayten Amer, 2
 Julianna Guill, 1
 Vimala Pons, 1
 Jing-Jing Yung, 1
 Edward Furlong, 1
 Jason Mantzoukas, 2
Bob Ross, 1
 Hiroshi Kamiya, 1
 Jasmine Kaur, 1
 Brooke Elliott, 1
 Ren Ishikawa, 1
 Jack Huston, 1
 Jeanne Tripplehorn, 1
 Neil Gaiman, 1
 Penn Badgley, 1
 Pedro Pascal, 2
 Michael Whitehall, 2
Singapore, 2
 Sajitha Madathil, 1
 Bayoumi Fouad, 1
 Eduardo Moscovis, 1
 Josh Groban, 1
 Lee Se-young, 1
 Iain McNally, 1
 Frank Mosley, 1
 Jane Leeves, 1
 Jeong-hwa Yang, 2
 Leon Thomas III, 1
 Luo Jin, 1
 Craig Fairbrass, 1
 Danny Trejo, 1
Ben Platt, 1
 Ray Chang, 1
 Krysten Ritter, 1
 Betty Gabriel, 1
 Mauricio Paniagua, 1
 Elan Garfias, 1
 Dean Gladstone, 1
 Hassan Zaidi, 1
 Lucy Liu, 2
 Wiz Khalifa, 1
 Maddie Phillips, 1
 Jane Fonda, 2
 Kerry Coddett, 1
 Atchareeya Potipipittanakorn, 1
 Henry Cavill, 2
 Marie-Evelyne Lessard, 1
 David So, 1
 Risa Taneda, 3
 Bernie Casey, 1
 Missi Hale, 1
 Sayumi Suzushiro, 1
Debbie Reynolds, 1
 Susan Ruttan, 1
 David Oyelowo, 2
 Cuba Gooding Jr., 1
 Sumeet Raghvan, 2
 Angel Unigwe, 1
 Lev Gorn, 1
 Lacey Chabert, 2
 Robert De Niro, 1
 Ulrich Noethen, 1
 Ross Lynch, 1
 Karan Johar, 2
 Shahana Goswami, 2
 Melissa O'Neil, 1
 John Sparkes, 1
 Rana Daggubati, 7
Cezmi Baskın, 1
 Piper Laurie, 1
 Patrick Diabuah, 1
 İrem Sak, 1
 Bill Skarsgård, 1
 Syed Ahmed Shawki, 1
 Juliette Crosbie, 1
 Richard E. Norman, 1
 Darin Olien, 1
 Robert Hobbs, 1
 Tomoyo Kurosawa, 2
 Manjot Singh, 2
 Justin Ray, 1
 Jordan Hare, 1
 Amy Maghera, 1
 Lennie James, 1
 Princess, 1
 Sean Penn, 3
 Theodore Pellerin, 1
 Mai Ezz El-Din, 3
Katarzyna Piasecka, 1
 Rachel Brosnahan, 1
 Stacey Dash, 1
 Beyoncé Knowles-Carter, 1
 Nick Stahl, 1
 Britt Irvin, 1
 Yu-hwan Park, 1
 Siobhan Finneran, 2
 Patrick Brice, 1
 Liza Soberano, 3
 Sheila Sim, 1
 Ghida Nouri, 1
 Jibrail Rajhula, 1
 Will Lowell, 1
 Sirin Horwang, 1
 Genesis Rodriguez, 1
 Kevin Sizemore, 1
Jules Wojciechowski, 1
 Ágústa Eva Erlendsdóttir, 1
 Moshe Kasher, 1
 Chino Darín, 2
 Empoy Marquez, 1
 Niek Roozen, 2
 Lauren Graham, 2
 Zhang Tianai, 1
 Masha Paur, 1
 Marcia Gay Harden, 1
 Chandan Anand, 2
 Greyston Holt, 2
Juan Sebastián Gutiérrez, 1
 Christine Baranski, 1
 Sanjay Dutt, 2
 Swastika Mukherjee, 3
 Chris Evans, 1
 Kira Tozer, 1
 Zainab Balogun, 2
 Hannah Murray, 1
 Mahima Chaudhry, 1
 Kartikeya Gummakonda, 1
Rob Schneider, 1
 Adam Beach, 1
 Barış Arduç, 1
 Brett Hull, 1
 Jess Weixler, 2
 Bassem Samra, 3
 Eduardo Noriega, 1
 Arjun Gupta, 2
Vincent Lacoste, 1
Michelle Yeoh, 1
 Kimberly Brooks, 1
 Serhat Tutumluer, 1
 Rachel Khoo, 1
 Jessica Chastain, 3
 Sornsin Maneewan, 1
 Ella Rumpf, 1
 Nono Konopka, 1
 Rob Morgan, 1
 Saloni Batra, 1
 Daniel Amerman, 1
 Mati Diop, 1
 Ryan Ferguson, 1
 Jennifer Lopez, 3
 Manoj Bajpayee, 5
 James Earl Jones, 3
 Hlubi Mboya, 1
 Seu Jorge, 1
 Robin Padilla, 1
 Mila Kunis, 1
 Jeff Bridges, 2
 Yuuka Aisaka, 1
 Marjorie De Sousa, 1
 Alexis G. Zall, 1
 Kumail Nanjiani, 1
 Genevieve Nnaji, 1
 Steve Hicks, 1
 Carlos Santos, 1
Topher Grace, 1
Jeff Dunham, 1
 Allison Lin, 1
United Kingdom, 192
 Hosea Chanchez, 1
Seána Kerslake, 1
United Arab Emirates, 3
 Julia Stiles, 2
 Sofía Vergara, 2
 Giorgia Boni, 1
 Sean Patrick Flanery, 1
 Tom Kenny, 2
 Alex Gonzalez, 1
 Blue Chapman, 1
 Ivana Acosta, 1
 Jerri Manthey, 1
 Olivia Merilahti, 1
 Rotem Keinan, 1
 Geena Davis, 1
 Kathryn Prescott, 1
 Simon Quarterman, 1
Herjunot Ali, 1
 Anu Menon, 1
 Patrick Osborne, 1
 Peyton Kennedy, 1
 Logan Shroyer, 1
 Paul Dano, 1
 Lionel Abelanski, 1
 Matreya Fedor, 1
 Adam Lustick, 1
 Lakshvir Saran, 1
 Jesse Carere, 1
 Stijn Van Opstal, 1
 Helen Hunt, 3
 Guo Tao, 1
 Sebastian Fabijański, 1
 Omar Sy, 1
 Sebastián Aguirre, 1
 Yann Gael, 1
 Olivia Deeble, 3
 Christopher Meloni, 2
 Emmie Lichtenberg, 1
 Michael B. Jordan, 1
 George Carlin, 1
 Mirella Pascual, 1
 Tang Jun-sang, 1
 Chris Walley, 1
 Agnieszka Dygant, 1
 Kranti Redkar, 1
 Jake Short, 1
 Deepa Sahi, 1
 Justina Machado, 1
 Richard Gere, 1
 Taichi Saotome, 1
 Mateusz Więcławek, 1
 Elvina Ibru, 1
 Mary Elizabeth Winstead, 1
 Chanelle Peloso, 1
 Olivia Thirlby, 1
 Odley Jean, 1
 Mehcad Brooks, 1
 Jiro Wang, 1
 Anne Reid, 2
 Shelley Duvall, 1
 Rachael Dickson, 1
 Rupert Friend, 1
 Lauren Gilbert, 1
 Huang Bo, 1
Lebanon, 3
 Andy Samberg, 1
 Tom Basden, 1
 Sarah Grey, 1
 Ringo Starr, 1
 Iván Marcos, 1
 Chris Colfer, 1
 Sonam Bajwa, 3
 Moo-Yul Kim, 1
 Jisca Kalvanda, 1
 Carla Gugino, 4
 Ahmed Fahmi, 2
 Tim Robbins, 1
 Ersin Korkut, 1
 Akshay Kumar, 4
 Bob Rubin, 1
 Adam Devine, 1
 Jeanne Goursaud, 1
 Roman Wilhelmi, 1
 Chad Michael Collins, 2
Karen Strassman, 1
 Peter Facinelli, 1
 Sumanto Chattopadhyay, 1
 Ray Fearon, 1
 Lee Sang-yun, 1
 Lucca Picon, 1
 Kongtoranin Lalana, 1
 Uqasha Senrose, 1
Lucy Loken, 1
 Shriya Saran, 1
 Philippine Leroy-Beaulieu, 1
 Cherie Chung, 1
 Juan Eduardo Colucho, 1
 Consuelo Duval, 2
 Eric Schlosser, 1
 Rajkummar Rao, 3
 Molly Parker, 2
David Batra, 1
 Monica Potter, 1
 Eryk Lubos, 1
 Ricardo Polanco, 1
 Monica Dogra, 1
 Dylan Sprouse, 1
 Majid Michel, 1
 Blake Lively, 1
 Tomokazu Sugita, 2
 Sachiin Joshi, 1
 Natalia Valdebenito, 1
 Eddie Cibrian, 1
 Julian Dennison, 1
 Athiya Shetty, 1
 Ray Romano, 1
 Melissa Benoist, 1
 Omar Sharif, 1
 Ameerah Falzon-Ojo, 1
 Darin Brooks, 1
 Karlie Kloss, 1
 Philip Baker Hall, 1
 Soha Ali Khan, 2
Chutimon Chuengcharoensukying, 1
 Rohit Saraf, 1
Hani Furstenberg, 1
 Hugh Masekela, 1
 Justin Chatwin, 1
 Jay Gragnani, 4
 Jonathan Howard, 1
 Bruce Payne, 1
 Rory Keenan, 1
